order_item_pk,date_id,order_id,customer_id,product_id,channel_id,shipping_province_id,quantity,line_total,total_amount,status
11738,20250604,1000008721,593,2,2,1,2,27000.0,32670.0,FULFILLED
11739,20250216,1000008722,1014,1,2,2,1,10260.0,12414.6,FULFILLED
11740,20250509,1000008723,514,2,2,3,3,45000.0,54450.0,PAID
11741,20240722,1000008724,1094,1,2,1,1,11400.0,41236.8,FULFILLED
11742,20240722,1000008724,1094,1,2,1,2,22680.0,41236.8,FULFILLED
11743,20240406,1000008725,1251,2,1,3,1,13500.0,17235.0,PAID
11744,20250514,1000008726,305,1,2,3,2,23520.0,43160.7,FULFILLED
11745,20250514,1000008726,305,2,2,3,1,12150.0,43160.7,FULFILLED
11746,20250223,1000008727,123,2,1,1,1,13500.0,31755.0,FULFILLED
11747,20250223,1000008727,123,1,1,1,1,12000.0,31755.0,FULFILLED
11748,20241015,1000008728,1216,1,1,1,2,21600.0,27336.0,FULFILLED
11749,20250912,1000008729,1117,1,1,3,1,11400.0,14994.0,FULFILLED
11750,20250612,1000008730,391,1,2,1,3,35280.0,56918.4,PAID
11751,20250612,1000008730,391,1,2,1,1,11760.0,56918.4,PAID
11752,20240823,1000008731,475,2,2,3,2,27000.0,32670.0,FULFILLED
11753,20250111,1000008732,1090,2,2,1,1,14700.0,32016.6,FULFILLED
11754,20250111,1000008732,1090,1,2,1,1,11760.0,32016.6,FULFILLED
11755,20241009,1000008733,196,1,2,1,3,32400.0,78408.0,FULFILLED
11756,20241009,1000008733,196,1,2,1,3,32400.0,78408.0,FULFILLED
11757,20250428,1000008734,1111,1,2,3,1,11760.0,14229.6,FULFILLED
11758,20240912,1000008735,781,2,2,2,3,36450.0,44104.5,FULFILLED
11759,20240102,1000008736,719,1,1,2,1,10800.0,14268.0,FULFILLED
11760,20250927,1000008737,825,1,1,2,1,11400.0,34351.5,FULFILLED
11761,20250927,1000008737,825,2,1,2,1,15750.0,34351.5,FULFILLED
11762,20240402,1000008738,1483,2,1,1,3,44100.0,54561.0,PAID
11763,20250623,1000008739,1489,2,1,1,2,31500.0,39315.0,FULFILLED
11764,20250517,1000008740,118,2,1,3,3,45000.0,55650.0,FULFILLED
11765,20241116,1000008741,524,1,2,4,1,10800.0,13068.0,CANCELLED
11766,20250715,1000008742,599,2,2,4,2,27000.0,32670.0,FULFILLED
11767,20250310,1000008743,1433,2,1,2,2,30000.0,65949.6,CANCELLED
11768,20250310,1000008743,1433,1,1,2,2,23760.0,65949.6,CANCELLED
11769,20250420,1000008744,1128,1,1,1,2,19440.0,24422.4,FULFILLED
11770,20250306,1000008745,319,1,2,3,3,32400.0,39204.0,FULFILLED
11771,20240314,1000008746,1148,2,1,1,3,38475.0,47754.75,FULFILLED
11772,20250804,1000008747,1468,1,1,3,2,21600.0,26136.0,CANCELLED
11773,20240718,1000008748,667,2,2,3,1,16170.0,19565.7,FULFILLED
11774,20240514,1000008749,932,1,1,1,3,32400.0,40104.0,FULFILLED
11775,20240519,1000008750,1054,1,2,2,1,11400.0,13794.0,PAID
11776,20241126,1000008751,346,2,1,4,1,15000.0,19050.0,FULFILLED
11777,20240809,1000008752,1004,2,1,1,1,15750.0,20257.5,FULFILLED
11778,20240926,1000008753,272,1,1,1,2,21168.0,26513.28,FULFILLED
11779,20240903,1000008754,1201,1,2,3,2,22800.0,79315.5,PAID
11780,20240903,1000008754,1201,2,2,3,3,42750.0,79315.5,PAID
11781,20250826,1000008755,141,1,1,1,1,11760.0,61884.0,CREATED
11782,20250826,1000008755,141,1,1,1,2,23940.0,61884.0,CREATED
11783,20250826,1000008755,141,2,1,1,1,14700.0,61884.0,CREATED
11784,20240331,1000008756,1336,1,1,3,1,11760.0,15129.6,FULFILLED
11785,20240802,1000008757,1346,1,1,1,2,22800.0,28788.0,PAID
11786,20240322,1000008758,159,2,1,2,3,44100.0,115680.6,FULFILLED
11787,20240322,1000008758,159,1,1,2,3,29160.0,115680.6,FULFILLED
11788,20240322,1000008758,159,1,1,2,2,21600.0,115680.6,FULFILLED
11789,20250416,1000008759,589,2,2,3,3,45000.0,91802.7,FULFILLED
11790,20250416,1000008759,589,2,2,3,2,30870.0,91802.7,FULFILLED
11791,20250612,1000008760,1371,1,2,2,1,11760.0,52272.0,FULFILLED
11792,20250612,1000008760,1371,1,2,2,2,19440.0,52272.0,FULFILLED
11793,20250612,1000008760,1371,1,2,2,1,12000.0,52272.0,FULFILLED
11794,20241206,1000008761,43,2,2,1,1,13500.0,16335.0,CANCELLED
11795,20240824,1000008762,877,1,1,4,3,34020.0,42364.2,FULFILLED
11796,20250513,1000008763,479,1,1,1,2,19440.0,24422.4,FULFILLED
11797,20240713,1000008764,891,2,2,1,1,13500.0,16335.0,CREATED
11798,20240813,1000008765,1172,1,1,2,2,21600.0,27336.0,REFUNDED
11799,20240526,1000008766,1142,2,1,1,2,30000.0,37200.0,PAID
11800,20250417,1000008767,187,2,1,4,3,45000.0,55350.0,FULFILLED
11801,20240426,1000008768,1384,1,2,2,3,32400.0,39204.0,FULFILLED
11802,20240323,1000008769,289,2,2,3,2,27000.0,102928.65,FULFILLED
11803,20240323,1000008769,289,2,2,3,3,46305.0,102928.65,FULFILLED
11804,20240323,1000008769,289,1,2,3,1,11760.0,102928.65,FULFILLED
11805,20240211,1000008770,174,2,2,1,1,14700.0,35755.5,FULFILLED
11806,20240211,1000008770,174,2,2,1,1,14850.0,35755.5,FULFILLED
11807,20250507,1000008771,920,2,1,4,2,26460.0,33516.6,FULFILLED
11808,20240522,1000008772,1120,2,1,1,1,14250.0,18742.5,FULFILLED
11809,20240907,1000008773,1048,1,1,1,2,22800.0,29088.0,FULFILLED
11810,20241027,1000008774,653,1,1,4,2,25200.0,58080.0,FULFILLED
11811,20241027,1000008774,653,1,1,4,2,22800.0,58080.0,FULFILLED
11812,20240324,1000008775,1090,1,1,1,3,35280.0,43588.8,FULFILLED
11813,20240331,1000008776,192,1,1,1,3,32400.0,40404.0,FULFILLED
11814,20240521,1000008777,684,2,2,3,3,39690.0,65811.9,FULFILLED
11815,20240521,1000008777,684,2,2,3,1,14700.0,65811.9,FULFILLED
11816,20240619,1000008778,1441,2,1,1,3,47250.0,57172.5,FULFILLED
11817,20241014,1000008779,467,1,1,1,2,21168.0,26813.28,FULFILLED
11818,20250624,1000008780,754,2,1,3,3,39690.0,48924.9,CREATED
11819,20240302,1000008781,1057,2,2,2,3,42750.0,51727.5,PAID
11820,20250102,1000008782,100,1,2,1,2,23520.0,42688.8,FULFILLED
11821,20250102,1000008782,100,1,2,1,1,11760.0,42688.8,FULFILLED
11822,20240906,1000008783,1139,2,1,1,1,15750.0,70785.0,FULFILLED
11823,20240906,1000008783,1139,2,1,1,3,42750.0,70785.0,FULFILLED
11824,20241017,1000008784,1419,1,1,1,1,11760.0,15429.6,FULFILLED
11825,20250824,1000008785,686,1,1,2,3,36000.0,62910.0,FULFILLED
11826,20250824,1000008785,686,2,1,2,1,15000.0,62910.0,FULFILLED
11827,20250127,1000008786,49,2,2,1,2,29400.0,48642.0,FULFILLED
11828,20250127,1000008786,49,1,2,1,1,10800.0,48642.0,FULFILLED
11829,20250513,1000008787,219,1,2,2,2,23520.0,28459.2,PAID
11830,20241101,1000008788,652,1,2,3,2,21600.0,26136.0,FULFILLED
11831,20241106,1000008789,1431,1,2,3,1,9720.0,11761.2,PAID
11832,20250228,1000008790,1423,1,1,2,3,34200.0,42582.0,FULFILLED
11833,20250209,1000008791,208,1,2,4,1,12000.0,14520.0,CANCELLED
11834,20240520,1000008792,695,1,1,1,2,23940.0,47109.9,FULFILLED
11835,20240520,1000008792,695,2,1,1,1,14250.0,47109.9,FULFILLED
11836,20240402,1000008793,1128,1,2,4,3,34020.0,41164.2,FULFILLED
11837,20250218,1000008794,838,2,1,1,1,13500.0,17535.0,PAID
11838,20241208,1000008795,72,2,2,4,3,44887.5,88617.38,FULFILLED
11839,20241208,1000008795,72,2,2,4,2,28350.0,88617.38,FULFILLED
11840,20250426,1000008796,765,2,1,1,2,28350.0,79308.0,FULFILLED
11841,20250426,1000008796,765,2,1,1,3,36450.0,79308.0,FULFILLED
11842,20241031,1000008797,565,2,2,4,1,15435.0,18676.35,FULFILLED
11843,20240729,1000008798,107,1,1,4,2,22800.0,28488.0,PAID
11844,20240926,1000008799,1248,1,1,1,2,24000.0,75678.0,FULFILLED
11845,20240926,1000008799,1248,1,1,1,3,37800.0,75678.0,FULFILLED
11846,20250418,1000008800,1296,2,1,1,2,31350.0,39133.5,PAID
11847,20240315,1000008801,397,1,1,1,2,22800.0,72529.5,FULFILLED
11848,20240315,1000008801,397,1,1,1,2,24000.0,72529.5,FULFILLED
11849,20240315,1000008801,397,2,1,1,1,12150.0,72529.5,FULFILLED
11850,20240911,1000008802,1434,1,1,1,2,22680.0,28342.8,FULFILLED
11851,20240115,1000008803,394,2,1,2,1,13500.0,17235.0,FULFILLED
11852,20241107,1000008804,213,1,2,2,2,20520.0,24829.2,FULFILLED
11853,20250701,1000008805,46,1,1,2,1,11340.0,14921.4,PAID
11854,20240116,1000008806,1191,2,1,3,3,42750.0,53227.5,PAID
11855,20240707,1000008807,1038,2,2,4,1,13500.0,16335.0,FULFILLED
11856,20250818,1000008808,847,1,2,3,2,23520.0,41527.2,FULFILLED
11857,20250818,1000008808,847,1,2,3,1,10800.0,41527.2,FULFILLED
11858,20250904,1000008809,56,1,1,3,2,21600.0,43671.0,FULFILLED
11859,20250904,1000008809,56,2,1,3,1,13500.0,43671.0,FULFILLED
11860,20250304,1000008810,405,1,1,1,2,24696.0,31382.16,FULFILLED
11861,20240614,1000008811,467,1,1,1,2,23520.0,29959.2,FULFILLED
11862,20240420,1000008812,33,2,1,1,1,14850.0,19168.5,FULFILLED
11863,20250824,1000008813,239,1,2,4,2,22800.0,27588.0,PAID
11864,20240401,1000008814,888,2,1,4,1,12150.0,15901.5,FULFILLED
11865,20240519,1000008815,622,1,2,2,2,21600.0,26136.0,FULFILLED
11866,20240302,1000008816,533,1,1,1,2,23520.0,29959.2,FULFILLED
11867,20240310,1000008817,715,2,1,2,2,25650.0,32536.5,FULFILLED
11868,20240530,1000008818,126,1,1,1,2,23520.0,28459.2,PAID
11869,20250920,1000008819,919,2,1,2,3,44550.0,55105.5,FULFILLED
11870,20250519,1000008820,221,2,2,3,1,14700.0,17787.0,FULFILLED
11871,20250709,1000008821,266,2,1,2,2,27000.0,33570.0,FULFILLED
11872,20240704,1000008822,604,1,1,1,3,34200.0,59532.0,FULFILLED
11873,20240704,1000008822,604,2,1,1,1,15000.0,59532.0,FULFILLED
11874,20250126,1000008823,684,1,2,3,3,34200.0,95106.0,CANCELLED
11875,20250126,1000008823,684,1,2,3,3,32400.0,95106.0,CANCELLED
11876,20250126,1000008823,684,1,2,3,1,12000.0,95106.0,CANCELLED
11877,20240726,1000008824,439,1,1,1,3,39600.0,49116.0,CREATED
11878,20240722,1000008825,694,2,2,1,1,14250.0,17242.5,FULFILLED
11879,20250822,1000008826,621,1,1,1,3,36000.0,44760.0,PAID
11880,20250121,1000008827,558,1,1,3,3,31752.0,68287.32,CANCELLED
11881,20250121,1000008827,558,1,1,3,2,23940.0,68287.32,CANCELLED
11882,20240702,1000008828,1005,1,1,4,2,23520.0,29959.2,CANCELLED
11883,20240709,1000008829,1274,1,1,1,2,23940.0,75687.6,FULFILLED
11884,20240709,1000008829,1274,1,1,1,3,37620.0,75687.6,FULFILLED
11885,20240123,1000008830,1037,2,1,1,1,14700.0,18687.0,FULFILLED
11886,20240826,1000008831,952,2,2,4,2,25650.0,31036.5,FULFILLED
11887,20250602,1000008832,1162,2,1,2,1,14250.0,18442.5,PAID
11888,20250122,1000008833,779,1,1,3,1,10260.0,49614.6,FULFILLED
11889,20250122,1000008833,779,2,1,3,2,30000.0,49614.6,FULFILLED
11890,20240229,1000008834,975,1,2,2,2,21600.0,26136.0,FULFILLED
11891,20250703,1000008835,876,2,1,2,1,14700.0,18987.0,FULFILLED
11892,20240915,1000008836,459,2,1,1,1,13230.0,16008.3,FULFILLED
11893,20240517,1000008837,728,1,1,1,2,21600.0,27636.0,FULFILLED
11894,20241009,1000008838,231,2,1,1,2,29925.0,36209.25,FULFILLED
11895,20240911,1000008839,774,2,1,2,1,14250.0,18142.5,FULFILLED
11896,20240719,1000008840,228,2,2,3,2,30000.0,36300.0,PAID
11897,20240101,1000008841,1386,1,1,3,2,21600.0,27336.0,FULFILLED
11898,20240607,1000008842,618,1,1,1,3,32400.0,40104.0,FULFILLED
11899,20240915,1000008843,5,1,2,1,3,29160.0,49077.6,FULFILLED
11900,20240915,1000008843,5,1,2,1,1,11400.0,49077.6,FULFILLED
11901,20240122,1000008844,950,2,1,3,3,48510.0,60197.1,FULFILLED
11902,20241023,1000008845,1412,2,2,4,3,40500.0,49005.0,FULFILLED
11903,20250704,1000008846,475,2,1,2,3,40500.0,49905.0,FULFILLED
11904,20240424,1000008847,769,1,1,2,1,10800.0,14268.0,FULFILLED
11905,20240628,1000008848,13,1,2,1,2,21600.0,26136.0,FULFILLED
11906,20250430,1000008849,921,1,1,1,2,22800.0,28488.0,REFUNDED
11907,20240408,1000008850,1249,2,2,3,1,14700.0,17787.0,FULFILLED
11908,20250507,1000008851,1278,1,1,4,1,10800.0,53472.0,FULFILLED
11909,20250507,1000008851,1278,1,1,4,3,32400.0,53472.0,FULFILLED
11910,20250409,1000008852,876,1,1,1,3,32400.0,40404.0,FULFILLED
11911,20241024,1000008853,53,2,2,2,1,14175.0,17151.75,FULFILLED
11912,20250121,1000008854,187,1,1,3,1,11760.0,15129.6,PAID
11913,20250508,1000008855,935,1,1,3,2,19440.0,25022.4,FULFILLED
11914,20240831,1000008856,253,1,1,2,2,22800.0,28788.0,FULFILLED
11915,20240107,1000008857,664,2,1,2,1,13500.0,17235.0,FULFILLED
11916,20240102,1000008858,886,1,1,2,2,23940.0,30167.4,FULFILLED
11917,20240106,1000008859,235,1,1,2,1,11400.0,14994.0,PAID
11918,20240125,1000008860,322,2,1,1,1,14850.0,18868.5,PAID
11919,20250917,1000008861,1427,2,1,3,1,14250.0,18442.5,FULFILLED
11920,20250608,1000008862,1439,2,1,1,3,42525.0,52355.25,FULFILLED
11921,20240611,1000008863,885,2,2,4,3,40500.0,49005.0,FULFILLED
11922,20241009,1000008864,874,2,1,2,2,28350.0,53908.12,PAID
11923,20241009,1000008864,874,2,1,2,1,14962.5,53908.12,PAID
11924,20240519,1000008865,1083,2,1,4,1,14250.0,53542.5,FULFILLED
11925,20240519,1000008865,1083,2,1,4,2,30000.0,53542.5,FULFILLED
11926,20240212,1000008866,720,1,2,3,2,24000.0,57499.2,REFUNDED
11927,20240212,1000008866,720,1,2,3,2,23520.0,57499.2,REFUNDED
11928,20241004,1000008867,507,2,2,3,2,27000.0,32670.0,PAID
11929,20241129,1000008868,436,2,1,1,3,45000.0,55650.0,FULFILLED
11930,20250724,1000008869,237,1,1,1,2,23520.0,29359.2,FULFILLED
11931,20240422,1000008870,1120,1,1,2,1,12000.0,15720.0,FULFILLED
11932,20241028,1000008871,1081,1,1,2,2,23940.0,29867.4,FULFILLED
11933,20250611,1000008872,511,2,1,1,1,14962.5,19304.62,FULFILLED
11934,20241103,1000008873,1330,2,2,4,2,33000.0,39930.0,PAID
11935,20250402,1000008874,662,2,2,3,2,30000.0,89661.0,CANCELLED
11936,20250402,1000008874,662,2,2,3,3,44100.0,89661.0,CANCELLED
11937,20240830,1000008875,87,1,1,2,2,24000.0,29940.0,FULFILLED
11938,20241125,1000008876,1429,1,1,1,1,12000.0,44687.4,FULFILLED
11939,20241125,1000008876,1429,1,1,1,2,23940.0,44687.4,FULFILLED
11940,20240325,1000008877,1251,1,1,1,2,22800.0,46275.0,FULFILLED
11941,20240325,1000008877,1251,2,1,1,1,14700.0,46275.0,FULFILLED
11942,20250827,1000008878,1228,1,1,2,2,24000.0,29940.0,PAID
11943,20240817,1000008879,1482,2,1,1,3,40500.0,50505.0,FULFILLED
11944,20250422,1000008880,1114,1,1,1,3,35280.0,87039.9,FULFILLED
11945,20250422,1000008880,1114,1,1,1,3,35910.0,87039.9,FULFILLED
11946,20250915,1000008881,1489,1,2,3,2,23520.0,42253.2,FULFILLED
11947,20250915,1000008881,1489,1,2,3,1,11400.0,42253.2,FULFILLED
11948,20240118,1000008882,538,1,2,1,3,37620.0,45520.2,CANCELLED
11949,20250313,1000008883,1306,1,1,1,3,36000.0,88184.4,REFUNDED
11950,20250313,1000008883,1306,1,1,1,3,35640.0,88184.4,REFUNDED
11951,20241007,1000008884,1088,2,2,1,1,14250.0,17242.5,REFUNDED
11952,20250610,1000008885,458,2,1,2,1,14962.5,19304.62,FULFILLED
11953,20240821,1000008886,1105,1,1,1,3,38808.0,46957.68,PAID
11954,20241119,1000008887,229,2,2,3,3,40500.0,122534.28,PAID
11955,20241119,1000008887,229,1,2,3,2,21168.0,122534.28,PAID
11956,20241119,1000008887,229,1,2,3,3,39600.0,122534.28,PAID
11957,20250617,1000008888,1387,2,1,2,3,40500.0,50505.0,FULFILLED
11958,20240823,1000008889,75,1,1,3,1,11760.0,15729.6,FULFILLED
11959,20240112,1000008890,295,1,1,1,1,11400.0,57682.8,FULFILLED
11960,20240112,1000008890,295,1,1,1,3,35280.0,57682.8,FULFILLED
11961,20240729,1000008891,705,1,1,2,1,11400.0,106796.7,FULFILLED
11962,20240729,1000008891,705,2,1,2,3,45000.0,106796.7,FULFILLED
11963,20240729,1000008891,705,2,1,2,2,30870.0,106796.7,FULFILLED
11964,20250613,1000008892,455,1,1,1,3,34200.0,42282.0,FULFILLED
11965,20240722,1000008893,213,1,1,1,3,32400.0,40704.0,REFUNDED
11966,20250422,1000008894,465,1,1,3,3,35280.0,43588.8,FULFILLED
11967,20240711,1000008895,418,2,2,1,1,14175.0,17151.75,FULFILLED
11968,20241209,1000008896,477,2,1,4,2,28500.0,62121.0,FULFILLED
11969,20241209,1000008896,477,1,1,4,2,21600.0,62121.0,FULFILLED
11970,20250505,1000008897,619,1,2,1,3,34020.0,41164.2,PAID
11971,20241210,1000008898,1101,2,1,3,1,14700.0,17787.0,FULFILLED
11972,20250426,1000008899,1062,1,1,2,3,37800.0,46638.0,CREATED
11973,20241122,1000008900,101,2,2,4,2,26460.0,60984.0,FULFILLED
11974,20241122,1000008900,101,1,2,4,2,23940.0,60984.0,FULFILLED
11975,20240429,1000008901,1270,2,1,3,2,31350.0,39133.5,REFUNDED
11976,20241228,1000008902,1081,2,1,1,1,14250.0,18142.5,PAID
11977,20240908,1000008903,1322,1,2,1,2,21600.0,73093.68,REFUNDED
11978,20240908,1000008903,1322,1,2,1,3,38808.0,73093.68,REFUNDED
11979,20240605,1000008904,1309,1,2,2,1,11340.0,13721.4,FULFILLED
11980,20250122,1000008905,90,2,1,1,3,47025.0,56900.25,FULFILLED
11981,20240210,1000008906,937,1,1,1,2,23520.0,29659.2,FULFILLED
11982,20240417,1000008907,1217,2,1,1,1,16500.0,21165.0,FULFILLED
11983,20240628,1000008908,611,1,1,1,3,31752.0,88324.92,PAID
11984,20240628,1000008908,611,2,1,1,3,40500.0,88324.92,PAID
11985,20250627,1000008909,1374,2,2,2,1,13500.0,16335.0,FULFILLED
11986,20241014,1000008910,701,2,1,2,1,14850.0,19468.5,FULFILLED
11987,20250714,1000008911,1147,1,2,1,1,10260.0,50348.1,FULFILLED
11988,20250714,1000008911,1147,2,2,1,2,31350.0,50348.1,FULFILLED
11989,20250102,1000008912,14,2,2,4,2,30000.0,36300.0,FULFILLED
11990,20240926,1000008913,1499,2,1,1,2,30870.0,37352.7,FULFILLED
11991,20250827,1000008914,1135,1,1,3,1,11760.0,46899.6,FULFILLED
11992,20250827,1000008914,1135,2,1,3,2,27000.0,46899.6,FULFILLED
11993,20250923,1000008915,1110,2,1,4,3,42750.0,66295.5,FULFILLED
11994,20250923,1000008915,1110,1,1,4,1,10800.0,66295.5,FULFILLED
11995,20250815,1000008916,1044,1,2,1,3,35910.0,43451.1,FULFILLED
11996,20240216,1000008917,482,1,2,1,2,24000.0,29040.0,CANCELLED
11997,20250424,1000008918,413,2,2,3,3,46305.0,84488.25,FULFILLED
11998,20250424,1000008918,413,1,2,3,2,23520.0,84488.25,FULFILLED
11999,20241114,1000008919,891,2,1,3,2,29925.0,37109.25,FULFILLED
12000,20240930,1000008920,310,2,1,1,1,14962.5,61555.72,FULFILLED
12001,20240930,1000008920,310,1,1,1,3,35910.0,61555.72,FULFILLED
12002,20240126,1000008921,1279,2,1,1,1,14250.0,17242.5,REFUNDED
12003,20250925,1000008922,223,2,2,1,3,39690.0,48024.9,FULFILLED
12004,20240828,1000008923,173,1,1,2,3,39600.0,49416.0,FULFILLED
12005,20240312,1000008924,1302,2,1,3,1,15435.0,19876.35,REFUNDED
12006,20241023,1000008925,454,2,2,4,3,40500.0,49005.0,FULFILLED
12007,20241012,1000008926,559,1,2,4,3,35280.0,60838.8,FULFILLED
12008,20241012,1000008926,559,2,2,4,1,15000.0,60838.8,FULFILLED
12009,20250701,1000008927,894,1,2,2,1,10800.0,13068.0,FULFILLED
12010,20240415,1000008928,805,1,1,3,2,23520.0,29659.2,PAID
12011,20250323,1000008929,1037,2,1,2,1,13230.0,61528.5,FULFILLED
12012,20250323,1000008929,1037,1,1,2,3,37620.0,61528.5,FULFILLED
12013,20240525,1000008930,743,1,2,3,2,20520.0,24829.2,CANCELLED
12014,20250203,1000008931,1413,2,1,1,1,12150.0,14701.5,PAID
12015,20240604,1000008932,386,1,1,2,2,22800.0,28488.0,FULFILLED
12016,20250305,1000008933,1004,2,1,1,2,27000.0,33570.0,FULFILLED
12017,20250302,1000008934,318,1,2,1,2,21600.0,26136.0,FULFILLED
12018,20240123,1000008935,7,1,1,1,1,10260.0,13914.6,CANCELLED
12019,20241008,1000008936,1453,1,2,3,3,36000.0,43560.0,CANCELLED
12020,20240521,1000008937,1167,2,1,3,3,42525.0,52655.25,FULFILLED
12021,20240517,1000008938,1248,1,1,1,2,23520.0,29959.2,FULFILLED
12022,20241216,1000008939,1184,1,1,1,2,25872.0,32205.12,FULFILLED
12023,20240102,1000008940,129,1,2,4,2,22800.0,27588.0,CANCELLED
12024,20250708,1000008941,69,1,1,2,3,37620.0,46720.2,FULFILLED
12025,20240907,1000008942,1362,2,1,2,3,40500.0,49005.0,PAID
12026,20241117,1000008943,683,1,2,4,3,35640.0,66646.8,FULFILLED
12027,20241117,1000008943,683,1,2,4,2,19440.0,66646.8,FULFILLED
12028,20250126,1000008944,49,1,1,1,1,12000.0,16020.0,FULFILLED
12029,20240430,1000008945,679,2,1,1,2,27000.0,33570.0,FULFILLED
12030,20250313,1000008946,117,2,2,4,3,44100.0,53361.0,FULFILLED
12031,20240520,1000008947,621,2,2,3,1,14700.0,17787.0,CANCELLED
12032,20250324,1000008948,1395,2,1,4,2,28500.0,35985.0,REFUNDED
12033,20240123,1000008949,271,1,1,1,3,34200.0,60369.0,FULFILLED
12034,20240123,1000008949,271,2,1,1,1,14700.0,60369.0,FULFILLED
12035,20250924,1000008950,1275,1,1,1,3,35640.0,43124.4,FULFILLED
12036,20250525,1000008951,539,1,1,2,3,35280.0,43888.8,CANCELLED
12037,20240903,1000008952,541,1,1,2,2,23520.0,46246.2,PAID
12038,20240903,1000008952,541,2,1,2,1,14700.0,46246.2,PAID
12039,20250329,1000008953,791,1,1,1,1,10584.0,13706.64,FULFILLED
12040,20250505,1000008954,864,1,1,2,2,21600.0,27336.0,PAID
12041,20250330,1000008955,1171,1,1,1,1,9720.0,27602.28,FULFILLED
12042,20250330,1000008955,1171,1,1,1,1,12348.0,27602.28,FULFILLED
12043,20240109,1000008956,331,1,2,3,3,34200.0,41382.0,FULFILLED
12044,20250820,1000008957,468,2,2,3,2,30000.0,77682.0,FULFILLED
12045,20250820,1000008957,468,1,2,3,3,34200.0,77682.0,FULFILLED
12046,20250729,1000008958,722,1,1,2,3,29160.0,35283.6,FULFILLED
12047,20240920,1000008959,586,1,1,2,3,30780.0,38143.8,FULFILLED
12048,20240802,1000008960,490,1,1,1,3,36000.0,44460.0,FULFILLED
12049,20240110,1000008961,527,2,1,1,1,15750.0,19057.5,REFUNDED
12050,20241225,1000008962,1418,1,2,4,3,35910.0,57680.7,FULFILLED
12051,20241225,1000008962,1418,1,2,4,1,11760.0,57680.7,FULFILLED
12052,20240415,1000008963,216,2,1,1,3,40500.0,49905.0,FULFILLED
12053,20240121,1000008964,1273,1,1,1,1,13200.0,82330.5,FULFILLED
12054,20240121,1000008964,1273,2,1,1,1,14250.0,82330.5,FULFILLED
12055,20240121,1000008964,1273,1,1,1,3,39600.0,82330.5,FULFILLED
12056,20250227,1000008965,262,1,1,2,1,11880.0,63190.8,PAID
12057,20250227,1000008965,262,1,1,2,3,39600.0,63190.8,PAID
12058,20241109,1000008966,118,1,2,3,1,13200.0,15972.0,CANCELLED
12059,20240826,1000008967,899,2,1,2,3,48510.0,58697.1,FULFILLED
12060,20250212,1000008968,861,2,1,1,3,39690.0,49224.9,FULFILLED
12061,20240511,1000008969,337,1,1,1,1,11400.0,14694.0,PAID
12062,20241222,1000008970,1434,1,2,4,3,32400.0,39204.0,FULFILLED
12063,20250614,1000008971,1379,2,1,2,3,39690.0,49224.9,FULFILLED
12064,20240707,1000008972,923,2,1,2,3,44550.0,55105.5,CREATED
12065,20250707,1000008973,741,2,2,3,1,14850.0,17968.5,FULFILLED
12066,20250713,1000008974,160,1,1,1,3,36000.0,62910.0,FULFILLED
12067,20250713,1000008974,160,2,1,1,1,15000.0,62910.0,FULFILLED
12068,20250819,1000008975,721,2,1,1,1,13500.0,17535.0,FULFILLED
12069,20240116,1000008976,524,2,2,4,2,26460.0,60475.8,FULFILLED
12070,20240116,1000008976,524,1,2,4,2,23520.0,60475.8,FULFILLED
12071,20250416,1000008977,1042,1,1,1,1,9720.0,46064.7,REFUNDED
12072,20250416,1000008977,1042,2,1,1,2,28350.0,46064.7,REFUNDED
12073,20240824,1000008978,768,2,1,2,2,30870.0,38552.7,CANCELLED
12074,20250422,1000008979,949,1,2,3,1,12000.0,14520.0,PAID
12075,20240803,1000008980,1427,1,1,1,1,11400.0,14994.0,CREATED
12076,20250110,1000008981,477,1,1,2,1,10800.0,14268.0,CREATED
12077,20250401,1000008982,44,1,2,4,1,10800.0,13068.0,FULFILLED
12078,20241223,1000008983,184,2,1,4,3,45000.0,55350.0,FULFILLED
12079,20240211,1000008984,78,2,1,1,2,27000.0,33570.0,CREATED
12080,20240716,1000008985,1378,1,2,2,1,10800.0,56628.0,FULFILLED
12081,20240716,1000008985,1378,1,2,2,3,36000.0,56628.0,FULFILLED
12082,20240709,1000008986,168,1,1,1,3,34200.0,42882.0,PAID
12083,20240619,1000008987,806,2,2,2,2,31350.0,37933.5,FULFILLED
12084,20250929,1000008988,1149,2,1,1,2,28500.0,60621.0,REFUNDED
12085,20250929,1000008988,1149,1,1,1,2,21600.0,60621.0,REFUNDED
12086,20240108,1000008989,460,2,1,1,2,28350.0,35503.5,FULFILLED
12087,20250822,1000008990,804,1,2,4,3,32400.0,39204.0,FULFILLED
12088,20250920,1000008991,917,1,1,3,2,21600.0,27036.0,FULFILLED
12089,20250215,1000008992,416,2,2,1,3,40500.0,49005.0,FULFILLED
12090,20240528,1000008993,1070,1,2,1,3,31752.0,38419.92,FULFILLED
12091,20250131,1000008994,1219,1,2,4,3,36000.0,43560.0,FULFILLED
12092,20250625,1000008995,246,2,2,2,1,12150.0,14701.5,CREATED
12093,20250428,1000008996,960,1,2,1,1,12000.0,48823.5,FULFILLED
12094,20250428,1000008996,960,2,2,1,2,28350.0,48823.5,FULFILLED
12095,20240122,1000008997,1250,2,1,4,3,40500.0,50505.0,CANCELLED
