shipment_pk,shipped_date_id,order_id,shipping_province_id,carrier,status,delivery_time_days
10947,20241113,1000010946,1,Correo Argentino,DELIVERED,3.2763773148148148
10948,20240429,1000010947,3,PICKUP,DELIVERED,1.6544675925925927
10949,0,1000010948,1,PICKUP,CANCELLED,
10950,20241204,1000010949,1,PICKUP,DELIVERED,1.1891435185185186
10951,20250920,1000010950,2,Correo Argentino,DELIVERED,3.376400462962963
10952,20250328,1000010951,1,Correo Argentino,SHIPPED,2.333587962962963
10953,20250912,1000010952,1,Correo Argentino,DELIVERED,5.323113425925926
10954,20250630,1000010953,1,PICKUP,DELIVERED,1.437662037037037
10955,0,1000010954,1,PICKUP,CANCELLED,
10956,20250913,1000010955,2,Correo Argentino,DELIVERED,3.7035185185185187
10957,20250327,1000010956,3,Correo Argentino,DELIVERED,2.138425925925926
10958,20240315,1000010957,4,PICKUP,DELIVERED,1.79125
10959,20241015,1000010958,2,PICKUP,DELIVERED,1.4083449074074075
10960,20241028,1000010959,1,Correo Argentino,DELIVERED,4.053333333333334
10961,0,1000010960,1,Correo Argentino,CANCELLED,
10962,20250119,1000010961,4,PICKUP,DELIVERED,1.1569791666666667
10963,20250714,1000010962,1,Correo Argentino,SHIPPED,3.8549189814814815
10964,20250724,1000010963,1,Correo Argentino,DELIVERED,3.0294097222222223
10965,20250614,1000010964,4,Correo Argentino,DELIVERED,5.441261574074074
10966,20250107,1000010965,1,PICKUP,DELIVERED,1.087962962962963
10967,20250729,1000010966,2,Correo Argentino,DELIVERED,4.170613425925926
10968,20240823,1000010967,1,PICKUP,DELIVERED,1.1637962962962962
10969,20241212,1000010968,1,PICKUP,DELIVERED,1.7332291666666666
10970,20240728,1000010969,3,PICKUP,SHIPPED,1.446423611111111
10971,20250529,1000010970,1,PICKUP,READY,1.7208101851851851
10972,20241224,1000010971,1,PICKUP,DELIVERED,1.3328356481481483
10973,20240214,1000010972,2,PICKUP,DELIVERED,1.397037037037037
10974,20250218,1000010973,1,Correo Argentino,DELIVERED,5.815636574074074
10975,20240507,1000010974,1,Correo Argentino,SHIPPED,2.6004745370370372
10976,20250129,1000010975,1,Correo Argentino,DELIVERED,4.543125
10977,20250402,1000010976,3,PICKUP,DELIVERED,1.8912152777777778
10978,20240716,1000010977,1,Correo Argentino,SHIPPED,4.948923611111111
10979,20240402,1000010978,1,PICKUP,DELIVERED,1.2764583333333333
10980,20240710,1000010979,1,Correo Argentino,SHIPPED,3.467650462962963
10981,20250202,1000010980,2,PICKUP,DELIVERED,1.882962962962963
10982,20250205,1000010981,1,Correo Argentino,DELIVERED,3.4447337962962963
10983,20250610,1000010982,4,PICKUP,SHIPPED,1.0280439814814815
10984,20241114,1000010983,3,Correo Argentino,SHIPPED,2.950625
10985,20240309,1000010984,2,Correo Argentino,DELIVERED,3.897835648148148
10986,20240120,1000010985,3,PICKUP,SHIPPED,1.6681134259259258
10987,20250325,1000010986,4,Correo Argentino,DELIVERED,5.628715277777777
10988,20240626,1000010987,2,Correo Argentino,SHIPPED,4.592604166666667
10989,0,1000010988,2,PICKUP,CANCELLED,
10990,20240703,1000010989,2,PICKUP,SHIPPED,1.8393171296296296
10991,20250425,1000010990,1,Correo Argentino,DELIVERED,5.237974537037037
10992,20241202,1000010991,1,Correo Argentino,DELIVERED,5.152465277777778
10993,20240528,1000010992,1,PICKUP,DELIVERED,1.3054166666666667
10994,20250217,1000010993,3,Correo Argentino,DELIVERED,3.9067476851851852
10995,20250830,1000010994,1,Correo Argentino,DELIVERED,5.753622685185185
10996,20241010,1000010995,2,PICKUP,DELIVERED,1.3509375
10997,20240105,1000010996,1,Correo Argentino,DELIVERED,4.964201388888889
10998,20240517,1000010997,1,Correo Argentino,DELIVERED,4.143356481481481
10999,20250910,1000010998,3,Correo Argentino,DELIVERED,2.7066550925925927
11000,20241002,1000010999,1,Correo Argentino,DELIVERED,2.0824652777777777
11001,20250625,1000011000,3,Correo Argentino,DELIVERED,5.32068287037037
11002,20241108,1000011001,2,PICKUP,SHIPPED,1.1211458333333333
11003,20250226,1000011002,3,PICKUP,DELIVERED,1.6392361111111111
11004,20250902,1000011003,4,PICKUP,DELIVERED,1.406388888888889
11005,0,1000011004,3,Correo Argentino,CANCELLED,
11006,20250317,1000011005,3,Correo Argentino,SHIPPED,4.28037037037037
11007,20240525,1000011006,2,PICKUP,DELIVERED,1.324537037037037
11008,20250425,1000011007,1,Correo Argentino,DELIVERED,3.316284722222222
11009,20240221,1000011008,4,Correo Argentino,SHIPPED,5.433564814814815
11010,20250728,1000011009,2,PICKUP,DELIVERED,1.223912037037037
11011,20240207,1000011010,2,PICKUP,DELIVERED,1.0421527777777777
11012,20240610,1000011011,1,Correo Argentino,DELIVERED,3.496377314814815
11013,20250812,1000011012,1,Correo Argentino,DELIVERED,4.034988425925926
11014,20240410,1000011013,3,PICKUP,DELIVERED,1.6816782407407407
11015,20241207,1000011014,2,Correo Argentino,SHIPPED,4.340185185185185
11016,20250713,1000011015,1,Correo Argentino,DELIVERED,3.5656944444444445
11017,20250113,1000011016,2,Correo Argentino,DELIVERED,4.414155092592592
11018,20250821,1000011017,4,PICKUP,DELIVERED,1.0974537037037038
11019,20250520,1000011018,3,PICKUP,DELIVERED,1.2980092592592594
11020,20250129,1000011019,1,Correo Argentino,SHIPPED,4.1406481481481485
11021,20250601,1000011020,4,PICKUP,DELIVERED,1.590497685185185
11022,20240903,1000011021,1,Correo Argentino,DELIVERED,3.832175925925926
11023,20241010,1000011022,1,PICKUP,DELIVERED,1.4616087962962963
11024,0,1000011023,1,Correo Argentino,CANCELLED,
11025,20240316,1000011024,3,PICKUP,DELIVERED,1.650810185185185
11026,20250723,1000011025,1,PICKUP,DELIVERED,1.0810648148148148
11027,20240623,1000011026,3,PICKUP,DELIVERED,1.379537037037037
11028,20250214,1000011027,1,Correo Argentino,READY,3.460138888888889
11029,20240210,1000011028,2,Correo Argentino,DELIVERED,5.212962962962963
11030,20240904,1000011029,2,Correo Argentino,DELIVERED,3.5396875
11031,0,1000011030,4,Correo Argentino,CANCELLED,
11032,20250831,1000011031,3,Correo Argentino,DELIVERED,5.651539351851852
11033,20240107,1000011032,1,Correo Argentino,DELIVERED,4.137118055555556
11034,20241023,1000011033,1,Correo Argentino,DELIVERED,3.247615740740741
11035,0,1000011034,1,Correo Argentino,CANCELLED,
11036,20240724,1000011035,1,Correo Argentino,DELIVERED,4.642847222222223
11037,20250817,1000011036,2,PICKUP,DELIVERED,1.6660532407407407
11038,20250908,1000011037,2,PICKUP,SHIPPED,1.419675925925926
11039,20240906,1000011038,1,Correo Argentino,DELIVERED,4.716296296296297
11040,20240825,1000011039,1,Correo Argentino,DELIVERED,4.398333333333333
11041,20241031,1000011040,3,PICKUP,DELIVERED,1.2850462962962963
11042,20241203,1000011041,3,PICKUP,DELIVERED,1.1012268518518518
11043,20240925,1000011042,1,Correo Argentino,DELIVERED,4.23755787037037
11044,20250120,1000011043,1,PICKUP,SHIPPED,1.9911458333333334
11045,20240518,1000011044,3,Correo Argentino,DELIVERED,5.695358796296296
11046,20240123,1000011045,1,PICKUP,DELIVERED,1.7519791666666666
11047,20240403,1000011046,1,Correo Argentino,DELIVERED,2.055625
11048,20250211,1000011047,2,Correo Argentino,DELIVERED,2.4093981481481483
11049,20241126,1000011048,1,Correo Argentino,DELIVERED,4.793923611111111
11050,20241007,1000011049,2,Correo Argentino,DELIVERED,2.081284722222222
11051,20240819,1000011050,1,PICKUP,DELIVERED,1.1180787037037037
11052,20250106,1000011051,1,Correo Argentino,DELIVERED,5.467604166666667
11053,20250822,1000011052,1,Correo Argentino,DELIVERED,4.236736111111111
11054,20250101,1000011053,2,PICKUP,DELIVERED,1.6086111111111112
11055,20240204,1000011054,1,Correo Argentino,SHIPPED,4.952384259259259
11056,20240531,1000011055,2,PICKUP,DELIVERED,1.566736111111111
11057,0,1000011056,1,Correo Argentino,CANCELLED,
11058,20240418,1000011057,1,Correo Argentino,DELIVERED,2.7083449074074073
11059,20250715,1000011058,4,PICKUP,DELIVERED,1.1927662037037037
11060,20250101,1000011059,1,Correo Argentino,DELIVERED,3.9140046296296296
11061,20240113,1000011060,4,Correo Argentino,DELIVERED,6.695277777777778
11062,20240802,1000011061,3,PICKUP,DELIVERED,1.1723148148148148
11063,20250715,1000011062,2,PICKUP,DELIVERED,1.1527199074074075
11064,20240722,1000011063,2,Correo Argentino,DELIVERED,2.9748032407407408
11065,20240702,1000011064,3,Correo Argentino,DELIVERED,2.426724537037037
11066,20250201,1000011065,1,Correo Argentino,DELIVERED,2.1050578703703704
11067,20250805,1000011066,3,Correo Argentino,DELIVERED,5.826331018518519
11068,20241216,1000011067,1,Correo Argentino,SHIPPED,5.297824074074074
11069,20250602,1000011068,4,Correo Argentino,DELIVERED,5.7962037037037035
11070,0,1000011069,4,PICKUP,CANCELLED,
11071,20240306,1000011070,2,Correo Argentino,DELIVERED,4.994664351851852
11072,20250926,1000011071,1,PICKUP,DELIVERED,1.8050925925925927
11073,0,1000011072,1,Correo Argentino,CANCELLED,
11074,20250309,1000011073,4,PICKUP,DELIVERED,1.7757175925925925
11075,20240828,1000011074,2,Correo Argentino,DELIVERED,4.227372685185185
11076,20240720,1000011075,4,PICKUP,DELIVERED,1.7696296296296297
11077,20240517,1000011076,3,Correo Argentino,DELIVERED,4.9282407407407405
11078,20240401,1000011077,3,PICKUP,SHIPPED,1.2463310185185186
11079,20250319,1000011078,3,Correo Argentino,DELIVERED,2.0353703703703703
11080,20240304,1000011079,1,Correo Argentino,DELIVERED,5.797650462962963
11081,20250619,1000011080,1,Correo Argentino,DELIVERED,3.4766898148148146
11082,20250213,1000011081,1,Correo Argentino,DELIVERED,4.967175925925926
11083,20240620,1000011082,3,Correo Argentino,SHIPPED,5.957314814814815
11084,0,1000011083,1,Correo Argentino,CANCELLED,
11085,20250412,1000011084,4,Correo Argentino,DELIVERED,6.734525462962963
11086,0,1000011085,1,Correo Argentino,CANCELLED,
11087,20250102,1000011086,1,Correo Argentino,DELIVERED,3.4386574074074074
11088,0,1000011087,4,Correo Argentino,CANCELLED,
11089,20241107,1000011088,2,PICKUP,DELIVERED,1.4235416666666667
11090,20240331,1000011089,2,PICKUP,DELIVERED,1.6519097222222223
11091,20240104,1000011090,2,PICKUP,DELIVERED,1.4696412037037037
11092,20250823,1000011091,1,PICKUP,DELIVERED,1.0585995370370371
11093,20240227,1000011092,3,Correo Argentino,SHIPPED,3.3501967592592594
11094,20241211,1000011093,2,PICKUP,DELIVERED,1.0770833333333334
11095,20241226,1000011094,4,PICKUP,DELIVERED,1.235324074074074
11096,20250825,1000011095,4,Correo Argentino,DELIVERED,7.61568287037037
11097,20241010,1000011096,1,Correo Argentino,DELIVERED,2.9838310185185186
11098,20250823,1000011097,3,PICKUP,DELIVERED,1.5871875
11099,20240201,1000011098,1,Correo Argentino,DELIVERED,4.160289351851852
11100,20250426,1000011099,3,PICKUP,SHIPPED,1.0302546296296295
11101,20241114,1000011100,1,Correo Argentino,DELIVERED,3.502037037037037
11102,20250525,1000011101,3,Correo Argentino,DELIVERED,5.675185185185185
11103,20241225,1000011102,1,Correo Argentino,SHIPPED,2.930324074074074
11104,20240323,1000011103,3,PICKUP,DELIVERED,1.6772685185185185
11105,0,1000011104,3,Correo Argentino,CANCELLED,
11106,20241216,1000011105,4,Correo Argentino,DELIVERED,7.906736111111111
11107,20240820,1000011106,1,Correo Argentino,DELIVERED,3.5036574074074074
11108,20240529,1000011107,3,PICKUP,DELIVERED,1.8876041666666667
11109,20241104,1000011108,4,Correo Argentino,DELIVERED,7.287083333333333
11110,20250530,1000011109,2,Correo Argentino,DELIVERED,3.9966898148148147
11111,20240701,1000011110,1,PICKUP,SHIPPED,1.4379513888888888
11112,0,1000011111,2,Correo Argentino,CANCELLED,
11113,20250119,1000011112,1,Correo Argentino,DELIVERED,4.776921296296297
11114,20250603,1000011113,2,PICKUP,DELIVERED,1.2586342592592592
11115,20240913,1000011114,1,Correo Argentino,DELIVERED,5.68974537037037
11116,20250823,1000011115,1,PICKUP,SHIPPED,1.2629166666666667
11117,20241218,1000011116,1,PICKUP,DELIVERED,1.3464583333333333
11118,20250330,1000011117,4,PICKUP,DELIVERED,1.942002314814815
11119,0,1000011118,1,Correo Argentino,CANCELLED,
11120,20240621,1000011119,1,Correo Argentino,DELIVERED,2.1605439814814815
11121,20250225,1000011120,2,Correo Argentino,SHIPPED,5.953055555555555
11122,20250807,1000011121,3,PICKUP,DELIVERED,1.850775462962963
11123,20250810,1000011122,2,Correo Argentino,DELIVERED,2.206076388888889
11124,20240512,1000011123,3,Correo Argentino,DELIVERED,5.9295486111111115
11125,20240402,1000011124,2,Correo Argentino,DELIVERED,2.1525694444444445
11126,20240922,1000011125,1,Correo Argentino,DELIVERED,4.299641203703704
11127,0,1000011126,1,PICKUP,CANCELLED,
11128,20240225,1000011127,2,PICKUP,DELIVERED,1.7304282407407408
11129,20250412,1000011128,1,Correo Argentino,DELIVERED,4.286469907407407
11130,20241218,1000011129,1,Correo Argentino,DELIVERED,5.582222222222223
11131,20240503,1000011130,4,Correo Argentino,DELIVERED,4.338206018518519
11132,0,1000011131,3,Correo Argentino,CANCELLED,
11133,20240308,1000011132,1,Correo Argentino,DELIVERED,2.504212962962963
11134,20250412,1000011133,1,PICKUP,DELIVERED,1.8175578703703703
11135,20250504,1000011134,3,Correo Argentino,SHIPPED,2.366365740740741
11136,20240131,1000011135,2,Correo Argentino,DELIVERED,3.4985300925925924
11137,20250207,1000011136,2,PICKUP,DELIVERED,1.4750925925925926
11138,20241229,1000011137,3,Correo Argentino,DELIVERED,3.425289351851852
11139,20250907,1000011138,3,Correo Argentino,DELIVERED,5.164467592592593
11140,20250626,1000011139,3,Correo Argentino,DELIVERED,3.0545601851851854
11141,20250728,1000011140,1,Correo Argentino,DELIVERED,2.7072685185185184
11142,20250514,1000011141,2,Correo Argentino,DELIVERED,5.334641203703704
11143,20250626,1000011142,4,PICKUP,DELIVERED,1.3493055555555555
11144,20241127,1000011143,3,PICKUP,DELIVERED,1.136226851851852
11145,20250919,1000011144,4,PICKUP,DELIVERED,1.997951388888889
11146,0,1000011145,4,PICKUP,CANCELLED,
11147,0,1000011146,3,Correo Argentino,CANCELLED,
11148,20241021,1000011147,1,Correo Argentino,DELIVERED,5.571944444444444
11149,20240807,1000011148,4,PICKUP,DELIVERED,1.1229398148148149
11150,20240814,1000011149,1,Correo Argentino,DELIVERED,2.190335648148148
11151,20250314,1000011150,2,Correo Argentino,DELIVERED,4.570671296296296
11152,20241121,1000011151,1,Correo Argentino,DELIVERED,4.431238425925926
11153,20250912,1000011152,3,PICKUP,DELIVERED,1.6916782407407407
11154,20240125,1000011153,3,PICKUP,DELIVERED,1.4577777777777778
11155,20240802,1000011154,2,PICKUP,DELIVERED,1.6405324074074075
11156,20250815,1000011155,3,PICKUP,DELIVERED,1.8815046296296296
11157,20241009,1000011156,1,Correo Argentino,SHIPPED,3.0484375
11158,20240110,1000011157,1,Correo Argentino,DELIVERED,2.5437731481481483
11159,20241026,1000011158,2,Correo Argentino,DELIVERED,2.1380555555555554
11160,20250506,1000011159,1,PICKUP,DELIVERED,1.2222800925925925
11161,20240804,1000011160,1,PICKUP,DELIVERED,1.7954976851851852
11162,20250501,1000011161,1,Correo Argentino,READY,5.607905092592593
11163,20240206,1000011162,1,Correo Argentino,DELIVERED,4.311238425925926
11164,20240318,1000011163,1,Correo Argentino,DELIVERED,5.363553240740741
11165,20250221,1000011164,1,Correo Argentino,DELIVERED,4.2326041666666665
11166,0,1000011165,1,Correo Argentino,CANCELLED,
11167,20241003,1000011166,1,Correo Argentino,DELIVERED,4.950925925925926
11168,20240526,1000011167,1,PICKUP,DELIVERED,1.8649652777777779
11169,20240823,1000011168,2,PICKUP,DELIVERED,1.4563657407407407
11170,20240809,1000011169,4,PICKUP,SHIPPED,1.3125694444444445
11171,20250808,1000011170,2,PICKUP,DELIVERED,1.7223032407407408
11172,20250820,1000011171,3,Correo Argentino,DELIVERED,5.093865740740741
11173,20241213,1000011172,3,Correo Argentino,DELIVERED,4.832604166666667
11174,20241010,1000011173,2,Correo Argentino,DELIVERED,4.799212962962963
11175,20240908,1000011174,4,PICKUP,DELIVERED,1.4647106481481482
11176,20250221,1000011175,3,Correo Argentino,DELIVERED,3.3329976851851852
11177,0,1000011176,1,Correo Argentino,CANCELLED,
11178,20241027,1000011177,4,Correo Argentino,SHIPPED,7.260034722222223
11179,0,1000011178,2,PICKUP,CANCELLED,
11180,20240830,1000011179,1,Correo Argentino,DELIVERED,3.7083680555555554
11181,20250314,1000011180,3,Correo Argentino,DELIVERED,4.991701388888889
11182,0,1000011181,4,PICKUP,CANCELLED,
11183,20250405,1000011182,1,Correo Argentino,DELIVERED,3.7424189814814817
11184,20241012,1000011183,3,Correo Argentino,DELIVERED,3.486921296296296
11185,0,1000011184,1,PICKUP,CANCELLED,
11186,20250122,1000011185,4,PICKUP,DELIVERED,1.564849537037037
11187,20250816,1000011186,1,Correo Argentino,DELIVERED,3.1990046296296297
11188,20240128,1000011187,1,Correo Argentino,DELIVERED,3.647986111111111
11189,20241212,1000011188,2,PICKUP,DELIVERED,1.8598611111111112
11190,20250504,1000011189,2,Correo Argentino,SHIPPED,2.162048611111111
11191,20240801,1000011190,3,PICKUP,DELIVERED,1.3038541666666668
11192,20250627,1000011191,4,Correo Argentino,DELIVERED,7.56900462962963
11193,0,1000011192,1,Correo Argentino,CANCELLED,
11194,20250103,1000011193,4,PICKUP,DELIVERED,1.395185185185185
11195,20240324,1000011194,1,Correo Argentino,DELIVERED,2.7943055555555554
11196,20250426,1000011195,1,Correo Argentino,SHIPPED,2.7932638888888888
11197,0,1000011196,2,PICKUP,CANCELLED,
11198,20240609,1000011197,1,Correo Argentino,DELIVERED,3.9838773148148148
11199,20241020,1000011198,1,PICKUP,DELIVERED,1.2314467592592593
11200,20250216,1000011199,3,Correo Argentino,DELIVERED,4.072881944444444
11201,20240724,1000011200,2,Correo Argentino,DELIVERED,5.188240740740741
11202,20250207,1000011201,4,PICKUP,DELIVERED,1.502337962962963
11203,20241204,1000011202,4,PICKUP,DELIVERED,1.6278240740740741
11204,20240909,1000011203,2,PICKUP,DELIVERED,1.7555671296296296
11205,20250423,1000011204,2,Correo Argentino,DELIVERED,5.214722222222222
11206,20250214,1000011205,4,PICKUP,SHIPPED,1.9593171296296297
11207,20241011,1000011206,1,Correo Argentino,DELIVERED,3.1028125
11208,20250119,1000011207,2,PICKUP,SHIPPED,1.5894791666666668
11209,20250327,1000011208,2,PICKUP,SHIPPED,1.1690740740740742
11210,20250727,1000011209,1,Correo Argentino,DELIVERED,4.542175925925926
11211,20250325,1000011210,1,Correo Argentino,DELIVERED,5.909317129629629
11212,20250523,1000011211,1,Correo Argentino,DELIVERED,5.5687037037037035
11213,20240126,1000011212,2,PICKUP,DELIVERED,1.9154050925925925
11214,20250628,1000011213,1,Correo Argentino,DELIVERED,3.1065625
11215,20240913,1000011214,1,Correo Argentino,DELIVERED,4.823912037037037
11216,20241216,1000011215,4,Correo Argentino,SHIPPED,5.014444444444444
11217,20250523,1000011216,3,Correo Argentino,DELIVERED,4.20818287037037
11218,20250316,1000011217,2,PICKUP,DELIVERED,1.7701967592592593
11219,20240207,1000011218,3,Correo Argentino,DELIVERED,3.6380671296296296
11220,0,1000011219,2,PICKUP,CANCELLED,
11221,20240929,1000011220,2,Correo Argentino,SHIPPED,5.867870370370371
11222,20241110,1000011221,2,Correo Argentino,DELIVERED,5.376215277777778
11223,20250118,1000011222,3,PICKUP,DELIVERED,1.8514351851851851
11224,20240229,1000011223,1,Correo Argentino,DELIVERED,3.9939930555555554
11225,20250204,1000011224,1,Correo Argentino,DELIVERED,3.9505439814814816
11226,20250113,1000011225,3,Correo Argentino,DELIVERED,5.905833333333334
11227,20250525,1000011226,3,Correo Argentino,SHIPPED,5.774710648148148
11228,20240608,1000011227,4,PICKUP,DELIVERED,1.000138888888889
11229,20250516,1000011228,4,PICKUP,DELIVERED,1.3478935185185186
11230,20250601,1000011229,3,PICKUP,DELIVERED,1.9204282407407407
11231,20240621,1000011230,3,PICKUP,DELIVERED,1.914236111111111
11232,20250727,1000011231,4,PICKUP,DELIVERED,1.3078472222222222
11233,0,1000011232,2,PICKUP,CANCELLED,
11234,20250816,1000011233,1,PICKUP,DELIVERED,1.3332986111111111
11235,20240127,1000011234,2,Correo Argentino,DELIVERED,2.147453703703704
11236,20250813,1000011235,3,PICKUP,DELIVERED,1.3902430555555556
11237,0,1000011236,1,Correo Argentino,CANCELLED,
11238,20240705,1000011237,1,PICKUP,DELIVERED,1.9246180555555557
11239,20250805,1000011238,1,Correo Argentino,DELIVERED,3.0068055555555557
11240,20240821,1000011239,2,PICKUP,DELIVERED,1.2205208333333333
11241,0,1000011240,3,PICKUP,CANCELLED,
11242,20250612,1000011241,4,PICKUP,DELIVERED,1.8900231481481482
11243,20240113,1000011242,4,PICKUP,DELIVERED,1.2168055555555555
11244,0,1000011243,3,PICKUP,CANCELLED,
11245,20250706,1000011244,2,PICKUP,DELIVERED,1.813576388888889
11246,20250805,1000011245,2,Correo Argentino,DELIVERED,4.272627314814815
11247,20240604,1000011246,2,Correo Argentino,DELIVERED,2.2350694444444446
11248,20240209,1000011247,4,Correo Argentino,DELIVERED,7.887199074074074
11249,20240301,1000011248,3,Correo Argentino,SHIPPED,2.9944560185185187
11250,20250828,1000011249,2,Correo Argentino,DELIVERED,2.059108796296296
11251,20250305,1000011250,3,Correo Argentino,DELIVERED,3.1949768518518518
11252,20250321,1000011251,2,Correo Argentino,DELIVERED,2.637141203703704
11253,20250523,1000011252,2,PICKUP,SHIPPED,1.632974537037037
11254,20250526,1000011253,1,Correo Argentino,SHIPPED,3.346041666666667
11255,20250921,1000011254,3,PICKUP,DELIVERED,1.2355208333333334
11256,20250713,1000011255,4,PICKUP,SHIPPED,1.928263888888889
11257,20250417,1000011256,2,PICKUP,DELIVERED,1.440914351851852
11258,20250629,1000011257,4,PICKUP,DELIVERED,1.2604166666666667
11259,20250104,1000011258,2,PICKUP,DELIVERED,1.0760300925925925
11260,20240601,1000011259,3,Correo Argentino,DELIVERED,5.504039351851852
11261,20240221,1000011260,1,Correo Argentino,DELIVERED,4.519224537037037
11262,20240415,1000011261,4,PICKUP,DELIVERED,1.1730208333333334
11263,20250614,1000011262,3,PICKUP,DELIVERED,1.0592939814814815
11264,20250424,1000011263,1,Correo Argentino,DELIVERED,2.5997569444444446
11265,20250304,1000011264,2,PICKUP,DELIVERED,1.289085648148148
11266,20240808,1000011265,2,Correo Argentino,DELIVERED,5.1790625
11267,20250115,1000011266,3,PICKUP,DELIVERED,1.4749768518518518
11268,20250312,1000011267,1,Correo Argentino,DELIVERED,4.1256712962962965
11269,20240409,1000011268,2,PICKUP,DELIVERED,1.8717592592592593
11270,20250401,1000011269,1,PICKUP,DELIVERED,1.819189814814815
11271,20240622,1000011270,2,Correo Argentino,DELIVERED,3.0319444444444446
11272,20250515,1000011271,1,Correo Argentino,DELIVERED,2.6184375
11273,20241230,1000011272,4,Correo Argentino,SHIPPED,4.703726851851852
11274,20250906,1000011273,1,Correo Argentino,DELIVERED,3.663472222222222
11275,20240911,1000011274,3,PICKUP,DELIVERED,1.3541550925925927
11276,20240429,1000011275,4,PICKUP,DELIVERED,1.128576388888889
11277,20240604,1000011276,1,PICKUP,DELIVERED,1.6536689814814816
11278,20250107,1000011277,4,PICKUP,SHIPPED,1.6927546296296296
11279,20250409,1000011278,2,Correo Argentino,DELIVERED,3.4882407407407405
11280,0,1000011279,1,Correo Argentino,CANCELLED,
11281,20250322,1000011280,4,PICKUP,DELIVERED,1.3600694444444446
11282,20240310,1000011281,1,PICKUP,SHIPPED,1.6022800925925926
11283,20250604,1000011282,3,PICKUP,DELIVERED,1.3947222222222222
11284,20250404,1000011283,1,Correo Argentino,DELIVERED,5.5824189814814815
11285,20250401,1000011284,1,Correo Argentino,DELIVERED,5.169340277777778
11286,0,1000011285,1,Correo Argentino,CANCELLED,
11287,20250411,1000011286,3,PICKUP,SHIPPED,1.052800925925926
11288,20240626,1000011287,1,Correo Argentino,READY,3.404837962962963
11289,20240604,1000011288,1,Correo Argentino,DELIVERED,5.718483796296296
11290,20250111,1000011289,2,PICKUP,DELIVERED,1.3927083333333334
11291,20240918,1000011290,1,Correo Argentino,SHIPPED,4.987291666666667
11292,20240131,1000011291,3,PICKUP,SHIPPED,1.151087962962963
11293,20240112,1000011292,1,PICKUP,DELIVERED,1.284537037037037
11294,20240718,1000011293,2,PICKUP,DELIVERED,1.219849537037037
11295,20250218,1000011294,1,Correo Argentino,DELIVERED,2.6075694444444446
11296,20241224,1000011295,1,Correo Argentino,DELIVERED,4.825289351851852
11297,20240504,1000011296,2,PICKUP,DELIVERED,1.0518634259259259
11298,20240729,1000011297,1,Correo Argentino,DELIVERED,3.047199074074074
11299,20240318,1000011298,1,Correo Argentino,READY,2.04212962962963
11300,20250818,1000011299,2,Correo Argentino,DELIVERED,4.280092592592593
11301,20240514,1000011300,1,Correo Argentino,DELIVERED,4.67542824074074
11302,20250514,1000011301,1,PICKUP,DELIVERED,1.1347337962962962
11303,0,1000011302,1,Correo Argentino,CANCELLED,
11304,0,1000011303,3,PICKUP,CANCELLED,
11305,20240530,1000011304,1,Correo Argentino,SHIPPED,4.719155092592593
11306,20240422,1000011305,3,Correo Argentino,DELIVERED,4.8209375
11307,20250227,1000011306,1,Correo Argentino,DELIVERED,4.681180555555556
11308,20250412,1000011307,3,PICKUP,DELIVERED,1.8806712962962964
11309,20240102,1000011308,1,Correo Argentino,DELIVERED,5.409583333333333
11310,20240621,1000011309,2,Correo Argentino,DELIVERED,2.3591435185185183
11311,20241124,1000011310,4,Correo Argentino,DELIVERED,4.422916666666667
11312,20240811,1000011311,3,PICKUP,DELIVERED,1.3719212962962963
11313,20250218,1000011312,1,Correo Argentino,READY,2.6175231481481482
11314,20250911,1000011313,2,Correo Argentino,DELIVERED,2.4286689814814815
11315,20250709,1000011314,1,Correo Argentino,DELIVERED,3.9917939814814813
11316,20250213,1000011315,2,Correo Argentino,DELIVERED,2.381400462962963
11317,20240826,1000011316,2,Correo Argentino,READY,2.574375
11318,20241115,1000011317,3,PICKUP,DELIVERED,1.0293287037037038
11319,0,1000011318,3,Correo Argentino,CANCELLED,
11320,0,1000011319,3,PICKUP,CANCELLED,
11321,20240203,1000011320,1,Correo Argentino,DELIVERED,4.197430555555556
11322,20250125,1000011321,3,Correo Argentino,DELIVERED,4.485486111111111
11323,20250922,1000011322,2,Correo Argentino,DELIVERED,3.8482986111111113
11324,20240610,1000011323,1,Correo Argentino,READY,5.20761574074074
11325,20250404,1000011324,1,Correo Argentino,DELIVERED,3.761979166666667
11326,20240630,1000011325,1,PICKUP,DELIVERED,1.0736574074074074
11327,20250712,1000011326,1,Correo Argentino,DELIVERED,5.473761574074074
11328,20240306,1000011327,1,PICKUP,DELIVERED,1.84375
11329,20240918,1000011328,4,PICKUP,DELIVERED,1.0908449074074074
11330,20250710,1000011329,1,Correo Argentino,SHIPPED,2.774212962962963
11331,20240202,1000011330,3,PICKUP,DELIVERED,1.4083101851851851
11332,20240520,1000011331,1,Correo Argentino,DELIVERED,5.75337962962963
11333,20250613,1000011332,2,PICKUP,DELIVERED,1.6296180555555555
11334,20250702,1000011333,1,Correo Argentino,DELIVERED,5.893645833333333
11335,20240223,1000011334,1,PICKUP,DELIVERED,1.530150462962963
11336,20250804,1000011335,1,Correo Argentino,SHIPPED,3.3206481481481482
11337,20240306,1000011336,2,Correo Argentino,DELIVERED,3.76775462962963
11338,20250102,1000011337,4,PICKUP,DELIVERED,1.5115046296296297
